key,substructure,enrichment_strong,odds_ratio,fisher_pvalue_bh,neg_log10_fisher_bh,strong_specificity,support,count_strong,count_weak,count_inactive,dominant_class,category,sig_fdr,pA_effect,pA_sig,pA_spec,S_stat,disc2,share2,freq2,freq0,freq1,S_shap,_merge,evidence,consensus,label
cc(c)nc(N)o,cc(c)nc(N)o,0.0,0.3608920748705695,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,0.0,7.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,cc(c)nc(N)o
cc(c)nc(N)s,cc(c)nc(N)s,0.5850369725967812,0.7741659538066724,1.0,-0.0,0.0909090909090909,0.0003717472118959,1.0,5.0,5.0,0.0,Neutral_Balanced,False,0.489191353082466,0.07606084867894315,0.489191353082466,0.3514811849479584,,,,,,,left_only,STATS_only,,cc(c)nc(N)s
cc(c)nc([nH])N,cc(c)nc(N)[nH],0.919343814080656,1.026539174553615,1.0,-0.0,0.1428571428571428,0.0011152416356877,3.0,6.0,12.0,0.0,Neutral_Balanced,False,0.588470776621297,0.07606084867894315,0.588470776621297,0.417667467307179,,,,,,,left_only,STATS_only,,cc(c)nc(N)[nH]
cc(c)nc(n)-n,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(c)nc(n)-n
cc(c)oc(n)N,cc(c)oc(n)N,0.0,0.3608920748705695,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,0.0,7.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,cc(c)oc(n)N
cc(c)sc(n)N,cc(c)sc(n)N,0.5850369725967812,0.7741659538066724,1.0,-0.0,0.0909090909090909,0.0003717472118959,1.0,5.0,5.0,0.0,Neutral_Balanced,False,0.489191353082466,0.07606084867894315,0.489191353082466,0.3514811849479584,,,,,,,left_only,STATS_only,,cc(c)sc(n)N
cc(c)sn(c)-c,c-n(c)sc(c)c,6.435406698564593,60.453446191052,0.000648035994037,3.1884008713245597,1.0,0.0018587360594795,5.0,0.0,0.0,2.0,Highest_StrongOnly,True,0.9951961569255404,0.8542834267413931,0.9951961569255404,0.948225246864158,,,,,,,left_only,STATS_only,,c-n(c)sc(c)c
cc(c)sn(c)C,cc(c)sn(c)C,2.574162679425837,3.785561844669203,0.1756609509123386,0.7553247705941162,0.4,0.0014869888475836,4.0,4.0,2.0,1.0,Medium_StrongEnriched,False,0.8518815052041633,0.6697357886309048,0.8518815052041633,0.7911662663464104,,,,,,,left_only,STATS_only,,cc(c)sn(c)C
cc(n)-c(c(c)C)c(c)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)-c(c(c)C)c(c)C
cc(n)-c(c(c)C)c(c)c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)-c(c(c)C)c(c)c
cc(n)-c(n[nH])n(c)C,cc(n)-c(n[nH])n(c)C,0.0,0.4165977391783843,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,0.0,6.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,cc(n)-c(n[nH])n(c)C
cc(n)-c1=c-c=c-n-1C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)-c1=c-c=c-n-1C
cc(n)-c1=n-n=n-[nH]-1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)-c1=n-n=n-[nH]-1
cc(n)-c1cncc1c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)-c1cncc1c
cc(n)-c1n[nH]cn1N,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)-c1n[nH]cn1N
cc(n)-n1-[se]-c=c-c-1=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)-n1-[se]-c=c-c-1=O
cc(n)-n1-n=n-c=c-1-c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)-n1-n=n-c=c-1-c
cc(n)/C=N/n,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)/C=N/n
cc(n)/N=C/c,c/C=N/c(c)n,0.0,0.2846632710809281,0.624428810259094,0.2045170674163206,0.0,0.0,0.0,4.0,5.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.40392313851080863,0.18254603682946358,0.2563384040565786,,,,,,,left_only,STATS_only,,c/C=N/c(c)n
cc(n)=S,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)=S
cc(n)C(=O)N(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)C(=O)N(C)C
cc(n)C(=O)NN,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)C(=O)NN
cc(n)C(=O)NO,cc(n)C(=O)NO,0.0,0.2574386982989133,0.624428810259094,0.2045170674163206,0.0,0.0,0.0,4.0,6.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.40392313851080863,0.18254603682946358,0.2563384040565786,,,,,,,left_only,STATS_only,,cc(n)C(=O)NO
cc(n)C(=O)Nc,cNC(=O)c(c)n,0.0,0.4165977391783843,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,0.0,6.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,cNC(=O)c(c)n
cc(n)C(=O)OC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)C(=O)OC
cc(n)C(=S)NN,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)C(=S)NN
cc(n)C(C)(C)C,,,,,,,,,,,,,,,,,,0.001842,1.0,1.0,0.0,0.0,0.7052951388888888,right_only,SHAP_only,,cc(n)C(C)(C)C
cc(n)C(CC)Cn,,,,,,,,,,,,,,,,,,0.006256,1.0,1.0,0.0,0.0,0.8081597222222222,right_only,SHAP_only,,cc(n)C(CC)Cn
cc(n)C(F)(F)F,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)C(F)(F)F
cc(n)C1C=CC=C1c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)C1C=CC=C1c
cc(n)CC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)CC
cc(n)CC(=O)O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)CC(=O)O
cc(n)CC(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)CC(C)C
cc(n)CCC,cc(n)CCC,0.0,0.4925600086890409,1.0,-0.0,0.0,0.0,0.0,0.0,5.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.07606084867894315,0.18254603682946358,0.14705097411262344,,,,,,,left_only,STATS_only,,cc(n)CCC
cc(n)CCS,,,,,,,,,,,,,,,,,,0.004543,1.0,1.0,0.0,0.0,0.7821180555555556,right_only,SHAP_only,,cc(n)CCS
cc(n)CN,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.2903645833333333,right_only,SHAP_only,,cc(n)CN
cc(n)CN(C)S,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)CN(C)S
cc(n)CNc,cNCc(c)n,0.0,0.4165977391783843,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,2.0,4.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,cNCc(c)n
cc(n)CS,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)CS
cc(n)CS(C)(=O)=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)CS(C)(=O)=O
cc(n)CSC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)CSC
cc(n)N(CC)CC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)N(CC)CC
cc(n)NC(c)c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)NC(c)c
cc(n)NS(C)(=O)=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)NS(C)(=O)=O
cc(n)OC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)OC
cc(n)P,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)P
cc(n)P(=O)(O)O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)P(=O)(O)O
cc(n)S(=O)(=O)Nc,cNS(=O)(=O)c(c)n,5.720361509835193,31.356475842468534,2.6021057628289724e-05,4.584675055476377,0.8888888888888888,0.0029739776951672,8.0,1.0,0.0,2.0,Second_StrongWeak_NoInactive,True,0.9859887910328262,0.8979183346677342,0.9859887910328262,0.9566319722444622,,,,,,,left_only,STATS_only,,cNS(=O)(=O)c(c)n
cc(n)SCc,,,,,,,,,,,,,,,,,,0.00467,1.0,1.0,0.0,0.0,0.7855902777777778,right_only,SHAP_only,,cc(n)SCc
cc(n)Sc(n)n,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)Sc(n)n
cc(n)[nH],,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,0.2903645833333333,right_only,SHAP_only,,cc(n)[nH]
cc(n)n(C)c(n)=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(n)n(C)c(n)=O
cc(n)s,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(n)s
cc(o)-c(c(n)=O)[n+](c)[O-],,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(o)-c(c(n)=O)[n+](c)[O-]
cc(o)-c1=n-c=c-o-1,,,,,,,,,,,,,,,,,,0.002736,1.0,1.0,0.0,0.0,0.7317708333333334,right_only,SHAP_only,,cc(o)-c1=n-c=c-o-1
cc(o)-c1=n-n=c-o-1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(o)-c1=n-n=c-o-1
cc(o)/C=N/N,cc(o)/C=N/N,0.0,0.4165977391783843,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,3.0,3.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,cc(o)/C=N/N
cc(o)/C=N/n,,,,,,,,,,,,,,,,,,0.002396,1.0,1.0,0.0,0.0,0.7235243055555556,right_only,SHAP_only,,cc(o)/C=N/n
cc(o)C(=O)NC,,,,,,,,,,,,,,,,,,0.004804,1.0,1.0,0.0,0.0,0.7868923611111112,right_only,SHAP_only,,cc(o)C(=O)NC
cc(o)C(=S)NN,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(o)C(=S)NN
cc(o)CCc,,,,,,,,,,,,,,,,,,0.278145,1.0,1.0,0.0,0.0,0.9618055555555556,right_only,SHAP_only,,cc(o)CCc
cc(o)CN(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(o)CN(C)C
cc(o)CNc,cNCc(c)o,0.0,0.3182936256940052,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,4.0,4.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,cNCc(c)o
cc(o)CO,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.2903645833333333,right_only,SHAP_only,,cc(o)CO
cc(o)Cn(c)c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(o)Cn(c)c
cc(s)-c(c(n)=O)[n+](c)[O-],,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(s)-c(c(n)=O)[n+](c)[O-]
cc(s)-c(n[nH])n(c)C,cc(s)-c(n[nH])n(c)C,0.0,0.4165977391783843,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,0.0,6.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,cc(s)-c(n[nH])n(c)C
cc(s)Br,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(s)Br
cc(s)C(=O)N(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(s)C(=O)N(C)C
cc(s)C(=O)NN,,,,,,,,,,,,,,,,,,0.002232,0.318,1.0,1.0,0.0,0.71875,right_only,SHAP_only,,cc(s)C(=O)NN
cc(s)C(=O)NO,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(s)C(=O)NO
cc(s)C(=O)OC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.2903645833333333,right_only,SHAP_only,,cc(s)C(=O)OC
cc(s)C(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(s)C(C)C
cc(s)C(C)CC,,,,,,,,,,,,,,,,,,0.000935,1.0,1.0,0.0,0.0,0.6736111111111112,right_only,SHAP_only,,cc(s)C(C)CC
cc(s)C1OBc=c1-c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc(s)C1OBc=c1-c
cc(s)CC(N)=O,cc(s)CC(N)=O,0.0,0.1251146119863299,0.184503748866948,0.7339948051380467,0.0,0.0,0.0,2.0,19.0,0.0,VeryNegative_InactiveEnriched,False,0.18254603682946358,0.6509207365892714,0.18254603682946358,0.3386709367493996,,,,,,,left_only,STATS_only,,cc(s)CC(N)=O
cc(s)CCN,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(s)CCN
cc(s)CNc,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(s)CNc
cc(s)Cc(n)[nH],,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc(s)Cc(n)[nH]
cc(s)NS(c)(=O)=O,cS(=O)(=O)Nc(c)s,5.197828487302171,24.32334155441725,6.682013740209224e-24,12.0,0.8076923076923077,0.0156133828996282,42.0,10.0,0.0,2.0,Second_StrongWeak_NoInactive,True,0.9767814251401121,0.9875900720576462,0.9767814251401121,0.980384307445957,,,,,,,left_only,STATS_only,,cS(=O)(=O)Nc(c)s
cc-c1=c(-c)-[nH]-c=c-1,,,,,,,,,,,,,,,,,,0.005995,1.0,3.0,0.0,0.0,0.8046875,right_only,SHAP_only,,cc-c1=c(-c)-[nH]-c=c-1
cc-c1=c(-c)-[nH]-c=c-1-c,,,,,,,,,,,,,,,,,,0.125951,0.5873,4.0,1.0,2.0,0.9379340277777778,right_only,SHAP_only,,cc-c1=c(-c)-[nH]-c=c-1-c
cc-c1=c(-c)-[nH]-c=c-1C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-[nH]-c=c-1C
cc-c1=c(-c)-[nH]-c=c-1S,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-[nH]-c=c-1S
cc-c1=c(-c)-[nH]-c=n-1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-[nH]-c=n-1
cc-c1=c(-c)-c=c-[nH]-1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,26.0,5.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-c=c-[nH]-1
cc-c1=c(-c)-c=c-n-1-c,,,,,,,,,,,,,,,,,,0.007904,1.0,2.0,0.0,0.0,0.8237847222222222,right_only,SHAP_only,,cc-c1=c(-c)-c=c-n-1-c
cc-c1=c(-c)-c=c-n-1C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,13.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-c=c-n-1C
cc-c1=c(-c)-c=c-o-1,,,,,,,,,,,,,,,,,,1e-05,0.0073,1.0,0.0,4.0,0.5876736111111112,right_only,SHAP_only,,cc-c1=c(-c)-c=c-o-1
cc-c1=c(-c)-c=c-s-1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-c=c-s-1
cc-c1=c(-c)-c=cC1,,,,,,,,,,,,,,,,,,0.002937,1.0,1.0,0.0,0.0,0.7389322916666666,right_only,SHAP_only,,cc-c1=c(-c)-c=cC1
cc-c1=c(-c)-c=n-[se]-1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-c=n-[se]-1
cc-c1=c(-c)-c=n-s-1,,,,,,,,,,,,,,,,,,0.773035,0.9993,10.0,1.0,0.0,0.9822048611111112,right_only,SHAP_only,,cc-c1=c(-c)-c=n-s-1
cc-c1=c(-c)-n=c-[nH]-1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-n=c-[nH]-1
cc-c1=c(-c)-n=c-o-1,,,,,,,,,,,,,,,,,,0.003185,1.0,1.0,0.0,0.0,0.7456597222222222,right_only,SHAP_only,,cc-c1=c(-c)-n=c-o-1
cc-c1=c(-c)-n=c-s-1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-n=c-s-1
cc-c1=c(-c)-o-c=c-1-c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-o-c=c-1-c
cc-c1=c(-c)-o-n=c-1C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-o-n=c-1C
cc-c1=c(-c)-s-[nH]-c-1=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-s-[nH]-c-1=O
cc-c1=c(-c)-s-c=c-1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-s-c=c-1
cc-c1=c(-c)-s-c=c-1-c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)-s-c=c-1-c
cc-c1=c(-c)-s-c=c-1C,,,,,,,,,,,,,,,,,,0.008283,1.0,2.0,0.0,0.0,0.8276909722222222,right_only,SHAP_only,,cc-c1=c(-c)-s-c=c-1C
cc-c1=c(-c)BOC1c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)BOC1c
cc-c1=c(-c)CCC1,,,,,,,,,,,,,,,,,,0.002184,1.0,1.0,0.0,0.0,0.7170138888888888,right_only,SHAP_only,,cc-c1=c(-c)CCC1
cc-c1=c(-c)CCN1,,,,,,,,,,,,,,,,,,0.000976,0.061,4.0,5.0,0.0,0.6770833333333334,right_only,SHAP_only,,cc-c1=c(-c)CCN1
cc-c1=c(-c)CCN1C,,,,,,,,,,,,,,,,,,0.001401,1.0,1.0,0.0,0.0,0.69140625,right_only,SHAP_only,,cc-c1=c(-c)CCN1C
cc-c1=c(-c)CCO1,,,,,,,,,,,,,,,,,,0.034276,0.866,16.0,1.0,0.0,0.8932291666666666,right_only,SHAP_only,,cc-c1=c(-c)CCO1
cc-c1=c(-c)CNC1=O,,,,,,,,,,,,,,,,,,0.364255,1.0,14.0,0.0,0.0,0.9691840277777778,right_only,SHAP_only,,cc-c1=c(-c)CNC1=O
cc-c1=c(-c)COB1O,,,,,,,,,,,,,,,,,,0.015987,0.7994,3.0,1.0,0.0,0.8667534722222222,right_only,SHAP_only,,cc-c1=c(-c)COB1O
cc-c1=c(-c)Cc=c-1-[nH],,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)Cc=c-1-[nH]
cc-c1=c(-c)NCC1=N,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,7.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)NCC1=N
cc-c1=c(-c)NCC1=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)NCC1=O
cc-c1=c(-c)NCN1,,,,,,,,,,,,,,,,,,0.093741,1.0,1.0,0.0,0.0,0.9162326388888888,right_only,SHAP_only,,cc-c1=c(-c)NCN1
cc-c1=c(-c)NCN1C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)NCN1C
cc-c1=c(-c)NCS1,,,,,,,,,,,,,,,,,,0.103931,1.0,1.0,0.0,0.0,0.9236111111111112,right_only,SHAP_only,,cc-c1=c(-c)NCS1
cc-c1=c(-c)OCC1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,cc-c1=c(-c)OCC1
cc-c1=c(-c)OCC1=O,,,,,,,,,,,,,,,,,,0.022213,1.0,9.0,0.0,0.0,0.8797743055555556,right_only,SHAP_only,,cc-c1=c(-c)OCC1=O
